node_id,vehicle_serial,gps_time,latitude,longitude,altitude,speed,heading
2027,PC3972U,2018-03-05T14:16:38.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:38.000Z,1.294733,103.7698,19,22,129.95
2038,PC3940L,2018-03-05T14:16:38.000Z,1.294867,103.78463,46,5,154.91
2042,PC3738E,2018-03-05T14:16:38.000Z,1.291783,103.78038,61,0,197.84
2048,PC4019R,2018-03-05T14:16:38.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:16:38.000Z,1.294967,103.77492,31,0,58
2063,PC4068Z,2018-03-05T14:16:38.000Z,1.294483,103.77502,29,0,332.76
2079,PC3849T,2018-03-05T14:16:38.000Z,1.303483,103.77441,21,0,53.54
2129,PC3867R,2018-03-05T14:16:38.000Z,1.2944,103.78478,38,27,322.95
2027,PC3972U,2018-03-05T14:16:39.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:39.000Z,1.294683,103.76985,20,22,132.79
2038,PC3940L,2018-03-05T14:16:39.000Z,1.294867,103.78463,46,6,153.12
2042,PC3738E,2018-03-05T14:16:39.000Z,1.291783,103.78038,61,0,197.84
2048,PC4019R,2018-03-05T14:16:39.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:16:39.000Z,1.294967,103.77492,31,0,58
2063,PC4068Z,2018-03-05T14:16:39.000Z,1.294483,103.77502,29,0,332.76
2129,PC3867R,2018-03-05T14:16:39.000Z,1.294467,103.78474,37,28,318.21
2027,PC3972U,2018-03-05T14:16:40.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:40.000Z,1.29465,103.76988,20,21,135.97
2038,PC3940L,2018-03-05T14:16:40.000Z,1.29485,103.78463,46,4,150.52
2042,PC3738E,2018-03-05T14:16:40.000Z,1.291783,103.78038,61,0,197.84
2048,PC4019R,2018-03-05T14:16:40.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:16:40.000Z,1.294967,103.77492,31,0,58
2063,PC4068Z,2018-03-05T14:16:40.000Z,1.294483,103.77502,29,0,332.76
2129,PC3867R,2018-03-05T14:16:40.000Z,1.294517,103.78468,37,29,318.22
2027,PC3972U,2018-03-05T14:16:41.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:41.000Z,1.294617,103.76992,20,20,143.86
2038,PC3940L,2018-03-05T14:16:41.000Z,1.29485,103.78465,46,3,150.1
2042,PC3738E,2018-03-05T14:16:41.000Z,1.291783,103.78038,61,0,197.84
2048,PC4019R,2018-03-05T14:16:41.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:16:41.000Z,1.294967,103.77492,31,0,58
2063,PC4068Z,2018-03-05T14:16:41.000Z,1.294483,103.77502,29,0,332.76
2129,PC3867R,2018-03-05T14:16:41.000Z,1.294567,103.78463,37,27,317.25
2027,PC3972U,2018-03-05T14:16:42.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:42.000Z,1.294567,103.76994,19,17,154.35
2038,PC3940L,2018-03-05T14:16:42.000Z,1.294833,103.78465,46,4,150.17
2048,PC4019R,2018-03-05T14:16:42.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:16:42.000Z,1.294967,103.77492,31,0,58
2063,PC4068Z,2018-03-05T14:16:42.000Z,1.294483,103.77502,29,0,332.76
2129,PC3867R,2018-03-05T14:16:42.000Z,1.294617,103.7846,36,24,315.67
2027,PC3972U,2018-03-05T14:16:43.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:43.000Z,1.294533,103.76995,20,13,162.96
2038,PC3940L,2018-03-05T14:16:43.000Z,1.294833,103.78465,46,6,150.82
2048,PC4019R,2018-03-05T14:16:43.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:16:43.000Z,1.294967,103.77492,31,0,58
2129,PC3867R,2018-03-05T14:16:43.000Z,1.29465,103.78455,36,23,316.05
2027,PC3972U,2018-03-05T14:16:44.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:44.000Z,1.294517,103.76995,19,12,168.07
2038,PC3940L,2018-03-05T14:16:44.000Z,1.294817,103.78467,46,9,157.9
2048,PC4019R,2018-03-05T14:16:44.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:16:44.000Z,1.29495,103.77492,30,0,58
2129,PC3867R,2018-03-05T14:16:44.000Z,1.2947,103.78452,35,20,316.38
2027,PC3972U,2018-03-05T14:16:45.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:45.000Z,1.294483,103.76995,19,11,177.03
2038,PC3940L,2018-03-05T14:16:45.000Z,1.2948,103.78467,47,12,158.56
2060,PC4071M,2018-03-05T14:16:45.000Z,1.29495,103.77492,30,0,58
2129,PC3867R,2018-03-05T14:16:45.000Z,1.294733,103.7845,35,17,316.77
2027,PC3972U,2018-03-05T14:16:46.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:46.000Z,1.29445,103.76995,20,10,182.12
2038,PC3940L,2018-03-05T14:16:46.000Z,1.294767,103.78468,46,14,156.24
2060,PC4071M,2018-03-05T14:16:46.000Z,1.29495,103.77492,30,0,58
2027,PC3972U,2018-03-05T14:16:47.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:47.000Z,1.294433,103.76995,20,11,189.79
2038,PC3940L,2018-03-05T14:16:47.000Z,1.294733,103.7847,45,17,152.3
2060,PC4071M,2018-03-05T14:16:47.000Z,1.29495,103.77492,30,0,58
2027,PC3972U,2018-03-05T14:16:48.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:48.000Z,1.2944,103.76994,19,10,197.11
2038,PC3940L,2018-03-05T14:16:48.000Z,1.294683,103.78474,44,20,150.58
2060,PC4071M,2018-03-05T14:16:48.000Z,1.29495,103.77492,30,0,58
2027,PC3972U,2018-03-05T14:16:49.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:49.000Z,1.294383,103.76994,19,8,200.69
2038,PC3940L,2018-03-05T14:16:49.000Z,1.294633,103.78477,44,23,150.86
2027,PC3972U,2018-03-05T14:16:50.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:50.000Z,1.294367,103.76992,19,5,205.11
2038,PC3940L,2018-03-05T14:16:50.000Z,1.294583,103.7848,43,25,148.87
2027,PC3972U,2018-03-05T14:16:51.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:16:51.000Z,1.294367,103.76992,19,2,205.11
2038,PC3940L,2018-03-05T14:16:51.000Z,1.294533,103.78484,43,28,146.12
2027,PC3972U,2018-03-05T14:17:01.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:01.000Z,1.294367,103.76992,19,0,205.11
2038,PC3940L,2018-03-05T14:17:01.000Z,1.293833,103.78503,44,23,172.73
2042,PC3738E,2018-03-05T14:17:01.000Z,1.2918,103.7804,59,4,10.05
2048,PC4019R,2018-03-05T14:17:01.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:01.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:01.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:01.000Z,1.303483,103.77441,21,0,53.54
2129,PC3867R,2018-03-05T14:17:01.000Z,1.294833,103.7844,34,0,321.34
2026,PA9558D,2018-03-05T14:17:02.000Z,1.29305,103.77783,0,44,293.47
2027,PC3972U,2018-03-05T14:17:02.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:02.000Z,1.294367,103.76992,19,0,205.11
2038,PC3940L,2018-03-05T14:17:02.000Z,1.293783,103.78503,44,20,173.62
2042,PC3738E,2018-03-05T14:17:02.000Z,1.291817,103.78042,59,4,11.37
2048,PC4019R,2018-03-05T14:17:02.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:02.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:02.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:02.000Z,1.303483,103.77441,21,0,53.54
2129,PC3867R,2018-03-05T14:17:02.000Z,1.294833,103.7844,34,0,321.34
2026,PA9558D,2018-03-05T14:17:03.000Z,1.293,103.778,29,43,318.64
2027,PC3972U,2018-03-05T14:17:03.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:03.000Z,1.294367,103.76992,19,0,205.11
2038,PC3940L,2018-03-05T14:17:03.000Z,1.293733,103.78503,44,16,176.35
2042,PC3738E,2018-03-05T14:17:03.000Z,1.291817,103.78042,59,4,12.84
2048,PC4019R,2018-03-05T14:17:03.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:03.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:03.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:03.000Z,1.303483,103.77441,21,0,53.54
2129,PC3867R,2018-03-05T14:17:03.000Z,1.294833,103.7844,34,1,321.34
2027,PC3972U,2018-03-05T14:17:04.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:04.000Z,1.294367,103.76992,19,0,205.11
2038,PC3940L,2018-03-05T14:17:04.000Z,1.2937,103.78502,44,12,176.4
2042,PC3738E,2018-03-05T14:17:04.000Z,1.291817,103.78043,59,2,12.84
2048,PC4019R,2018-03-05T14:17:04.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:04.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:04.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:04.000Z,1.303483,103.77441,21,0,53.54
2129,PC3867R,2018-03-05T14:17:04.000Z,1.294833,103.7844,35,4,326.94
2027,PC3972U,2018-03-05T14:17:05.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:05.000Z,1.294367,103.76992,19,0,205.11
2038,PC3940L,2018-03-05T14:17:05.000Z,1.293667,103.78502,44,10,175.36
2042,PC3738E,2018-03-05T14:17:05.000Z,1.291833,103.78043,59,0,12.84
2048,PC4019R,2018-03-05T14:17:05.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:05.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:05.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:05.000Z,1.303483,103.77441,21,1,53.54
2129,PC3867R,2018-03-05T14:17:05.000Z,1.29485,103.7844,35,7,331.49
2027,PC3972U,2018-03-05T14:17:06.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:06.000Z,1.294367,103.76992,19,0,205.11
2038,PC3940L,2018-03-05T14:17:06.000Z,1.293633,103.78502,44,10,176.93
2042,PC3738E,2018-03-05T14:17:06.000Z,1.291817,103.78043,59,1,12.84
2048,PC4019R,2018-03-05T14:17:06.000Z,1.291867,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:06.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:06.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:06.000Z,1.303483,103.77444,20,6,59.57
2129,PC3867R,2018-03-05T14:17:06.000Z,1.294883,103.78439,35,11,334.66
2027,PC3972U,2018-03-05T14:17:07.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:07.000Z,1.294367,103.76992,19,0,205.11
2038,PC3940L,2018-03-05T14:17:07.000Z,1.293617,103.785,43,12,181.34
2042,PC3738E,2018-03-05T14:17:07.000Z,1.291817,103.78043,59,3,325.69
2048,PC4019R,2018-03-05T14:17:07.000Z,1.291883,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:07.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:07.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:07.000Z,1.303483,103.77445,20,10,67.26
2129,PC3867R,2018-03-05T14:17:07.000Z,1.294917,103.78437,35,14,334.16
2027,PC3972U,2018-03-05T14:17:08.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:08.000Z,1.294367,103.76992,19,4,204.49
2038,PC3940L,2018-03-05T14:17:08.000Z,1.293567,103.785,43,13,184.71
2042,PC3738E,2018-03-05T14:17:08.000Z,1.291817,103.78043,59,3,310.2
2048,PC4019R,2018-03-05T14:17:08.000Z,1.291883,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:08.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:08.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:08.000Z,1.3035,103.77448,20,13,62.34
2129,PC3867R,2018-03-05T14:17:08.000Z,1.29495,103.78435,34,15,332.74
2027,PC3972U,2018-03-05T14:17:09.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:09.000Z,1.29435,103.76992,20,8,207.07
2038,PC3940L,2018-03-05T14:17:09.000Z,1.293517,103.785,44,18,177.66
2042,PC3738E,2018-03-05T14:17:09.000Z,1.291817,103.78043,59,2,310.2
2048,PC4019R,2018-03-05T14:17:09.000Z,1.291883,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:09.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:09.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:09.000Z,1.303517,103.77451,20,16,65.83
2129,PC3867R,2018-03-05T14:17:09.000Z,1.294983,103.78433,35,14,331.59
2027,PC3972U,2018-03-05T14:17:10.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:10.000Z,1.294333,103.7699,20,13,207.8
2038,PC3940L,2018-03-05T14:17:10.000Z,1.293467,103.78502,44,21,165.1
2042,PC3738E,2018-03-05T14:17:10.000Z,1.291817,103.78043,59,0,310.2
2048,PC4019R,2018-03-05T14:17:10.000Z,1.291883,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:10.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:10.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:10.000Z,1.303533,103.77455,19,19,66.04
2129,PC3867R,2018-03-05T14:17:10.000Z,1.295017,103.78432,34,12,332.19
2027,PC3972U,2018-03-05T14:17:11.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:11.000Z,1.2943,103.76988,20,16,207.15
2038,PC3940L,2018-03-05T14:17:11.000Z,1.293417,103.78505,43,22,158.34
2042,PC3738E,2018-03-05T14:17:11.000Z,1.291817,103.78043,59,0,310.2
2048,PC4019R,2018-03-05T14:17:11.000Z,1.291883,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:11.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:11.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:11.000Z,1.30355,103.7746,20,20,67.64
2129,PC3867R,2018-03-05T14:17:11.000Z,1.29505,103.7843,34,10,331.82
2027,PC3972U,2018-03-05T14:17:12.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:12.000Z,1.294267,103.76987,21,18,208
2038,PC3940L,2018-03-05T14:17:12.000Z,1.293367,103.7851,43,24,145.41
2042,PC3738E,2018-03-05T14:17:12.000Z,1.291817,103.78043,59,0,310.2
2048,PC4019R,2018-03-05T14:17:12.000Z,1.291883,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:12.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:12.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:12.000Z,1.303567,103.77465,20,20,69.98
2129,PC3867R,2018-03-05T14:17:12.000Z,1.295083,103.7843,35,10,334.09
2027,PC3972U,2018-03-05T14:17:13.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:13.000Z,1.294233,103.76985,22,18,205.8
2038,PC3940L,2018-03-05T14:17:13.000Z,1.293317,103.78515,43,25,140.76
2042,PC3738E,2018-03-05T14:17:13.000Z,1.291817,103.78043,60,0,310.2
2048,PC4019R,2018-03-05T14:17:13.000Z,1.291883,103.78055,41,0,124.88
2060,PC4071M,2018-03-05T14:17:13.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:13.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:13.000Z,1.303583,103.7747,20,19,73.66
2129,PC3867R,2018-03-05T14:17:13.000Z,1.2951,103.78429,35,10,334.02
2027,PC3972U,2018-03-05T14:17:14.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:14.000Z,1.2942,103.76984,22,18,206.01
2038,PC3940L,2018-03-05T14:17:14.000Z,1.293267,103.78522,43,25,150.84
2042,PC3738E,2018-03-05T14:17:14.000Z,1.291817,103.78043,60,0,310.2
2048,PC4019R,2018-03-05T14:17:14.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:14.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:14.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:14.000Z,1.3036,103.77473,20,18,77.7
2129,PC3867R,2018-03-05T14:17:14.000Z,1.295133,103.78426,35,9,332.29
2027,PC3972U,2018-03-05T14:17:15.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:15.000Z,1.29415,103.76981,22,18,204.33
2038,PC3940L,2018-03-05T14:17:15.000Z,1.2932,103.78525,43,26,164.64
2042,PC3738E,2018-03-05T14:17:15.000Z,1.291817,103.78043,60,0,310.2
2048,PC4019R,2018-03-05T14:17:15.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:15.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:15.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:15.000Z,1.303617,103.77478,20,21,82.65
2129,PC3867R,2018-03-05T14:17:15.000Z,1.29515,103.78426,35,10,334.05
2027,PC3972U,2018-03-05T14:17:16.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:16.000Z,1.294117,103.7698,22,18,204.35
2038,PC3940L,2018-03-05T14:17:16.000Z,1.293133,103.78525,43,25,176.09
2042,PC3738E,2018-03-05T14:17:16.000Z,1.291817,103.78043,61,1,310.2
2048,PC4019R,2018-03-05T14:17:16.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:16.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:16.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:16.000Z,1.303617,103.77483,21,22,84.17
2129,PC3867R,2018-03-05T14:17:16.000Z,1.295183,103.78425,35,13,333.73
2027,PC3972U,2018-03-05T14:17:17.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:17.000Z,1.294067,103.76978,22,17,203.74
2038,PC3940L,2018-03-05T14:17:17.000Z,1.293067,103.78523,43,27,193.19
2042,PC3738E,2018-03-05T14:17:17.000Z,1.291817,103.78042,61,3,303.45
2048,PC4019R,2018-03-05T14:17:17.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:17.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:17.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:17.000Z,1.303633,103.7749,21,24,83.56
2129,PC3867R,2018-03-05T14:17:17.000Z,1.2952,103.78423,35,12,332.52
2027,PC3972U,2018-03-05T14:17:18.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:18.000Z,1.294033,103.76977,22,17,203.83
2038,PC3940L,2018-03-05T14:17:18.000Z,1.293,103.7852,44,28,203.9
2042,PC3738E,2018-03-05T14:17:18.000Z,1.291833,103.7804,61,6,319.65
2048,PC4019R,2018-03-05T14:17:18.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:18.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:18.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:18.000Z,1.303633,103.77495,21,27,84.41
2129,PC3867R,2018-03-05T14:17:18.000Z,1.295233,103.78422,35,9,330.87
2027,PC3972U,2018-03-05T14:17:19.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:19.000Z,1.294,103.76975,22,17,203.78
2038,PC3940L,2018-03-05T14:17:19.000Z,1.29295,103.78515,44,30,222.72
2042,PC3738E,2018-03-05T14:17:19.000Z,1.29185,103.78038,61,7,323.45
2048,PC4019R,2018-03-05T14:17:19.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:19.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:19.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:19.000Z,1.30365,103.77502,21,28,83.92
2129,PC3867R,2018-03-05T14:17:19.000Z,1.29525,103.7842,34,7,327.72
2027,PC3972U,2018-03-05T14:17:20.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:20.000Z,1.293967,103.76973,22,16,209.18
2038,PC3940L,2018-03-05T14:17:20.000Z,1.292883,103.78508,44,32,229.4
2042,PC3738E,2018-03-05T14:17:20.000Z,1.291867,103.78036,61,9,327.89
2048,PC4019R,2018-03-05T14:17:20.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:20.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:20.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:20.000Z,1.303667,103.77509,21,29,85.63
2129,PC3867R,2018-03-05T14:17:20.000Z,1.29525,103.7842,34,4,323.62
2027,PC3972U,2018-03-05T14:17:21.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:21.000Z,1.293933,103.76971,22,15,217.2
2038,PC3940L,2018-03-05T14:17:21.000Z,1.292833,103.78503,45,34,229.68
2042,PC3738E,2018-03-05T14:17:21.000Z,1.291883,103.78035,61,11,327.45
2048,PC4019R,2018-03-05T14:17:21.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:21.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:21.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:21.000Z,1.303667,103.77515,20,29,87.54
2129,PC3867R,2018-03-05T14:17:21.000Z,1.295267,103.78418,34,5,324.99
2027,PC3972U,2018-03-05T14:17:22.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:22.000Z,1.2939,103.76968,22,15,230.81
2038,PC3940L,2018-03-05T14:17:22.000Z,1.292767,103.78497,45,36,229.73
2042,PC3738E,2018-03-05T14:17:22.000Z,1.291917,103.78035,62,12,327.77
2048,PC4019R,2018-03-05T14:17:22.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:22.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:22.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:22.000Z,1.303667,103.77523,21,28,90.02
2129,PC3867R,2018-03-05T14:17:22.000Z,1.295267,103.78418,33,4,328.37
2027,PC3972U,2018-03-05T14:17:23.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:23.000Z,1.293883,103.76965,22,16,238.51
2038,PC3940L,2018-03-05T14:17:23.000Z,1.292717,103.7849,45,37,228.74
2042,PC3738E,2018-03-05T14:17:23.000Z,1.291967,103.7803,61,14,328.68
2048,PC4019R,2018-03-05T14:17:23.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:23.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:23.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:23.000Z,1.303667,103.7753,21,26,88.96
2129,PC3867R,2018-03-05T14:17:23.000Z,1.295283,103.78418,33,5,329.43
2027,PC3972U,2018-03-05T14:17:24.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:24.000Z,1.293867,103.76962,22,16,250.12
2038,PC3940L,2018-03-05T14:17:24.000Z,1.29265,103.78481,46,37,228.53
2042,PC3738E,2018-03-05T14:17:24.000Z,1.292,103.78027,61,16,325.74
2048,PC4019R,2018-03-05T14:17:24.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:24.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:24.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:24.000Z,1.303667,103.77535,21,24,82.71
2129,PC3867R,2018-03-05T14:17:24.000Z,1.2953,103.78416,32,6,327.91
2027,PC3972U,2018-03-05T14:17:25.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:25.000Z,1.293883,103.76957,22,16,267.09
2038,PC3940L,2018-03-05T14:17:25.000Z,1.2926,103.78475,47,38,228.62
2042,PC3738E,2018-03-05T14:17:25.000Z,1.292033,103.78024,60,20,322.71
2048,PC4019R,2018-03-05T14:17:25.000Z,1.291883,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:25.000Z,1.29495,103.7749,29,0,58
2063,PC4068Z,2018-03-05T14:17:25.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:25.000Z,1.303683,103.77541,21,21,74.42
2129,PC3867R,2018-03-05T14:17:25.000Z,1.295333,103.78415,32,10,330.27
2027,PC3972U,2018-03-05T14:17:26.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:26.000Z,1.293883,103.76952,22,16,284.96
2038,PC3940L,2018-03-05T14:17:26.000Z,1.292533,103.78468,48,40,227.73
2042,PC3738E,2018-03-05T14:17:26.000Z,1.292083,103.7802,60,21,311.77
2048,PC4019R,2018-03-05T14:17:26.000Z,1.2919,103.78055,42,0,124.88
2060,PC4071M,2018-03-05T14:17:26.000Z,1.29495,103.7749,28,0,58
2063,PC4068Z,2018-03-05T14:17:26.000Z,1.294483,103.77502,30,0,332.76
2079,PC3849T,2018-03-05T14:17:26.000Z,1.303683,103.77547,23,19,63.19
2129,PC3867R,2018-03-05T14:17:26.000Z,1.29535,103.78413,32,12,328.88
2027,PC3972U,2018-03-05T14:17:27.000Z,1.294567,103.77489,34,0,331.1
2033,PC3925G,2018-03-05T14:17:27.000Z,1.293917,103.76949,22,16,301.88
2038,PC3940L,2018-03-05T14:17:27.000Z,1.292467,103.7846,49,41,226.45
2042,PC3738E,2018-03-05T14:17:27.000Z,1.292117,103.78014,60,26,301.98
