node.node_id,session_id,begin.sys_time,end.sys_time,begin.gps_info.gps_time,end.gps_info.gps_time,begin.gps_info.coords.lat,end.gps_info.coords.lat,begin.gps_info.coords.lon,end.gps_info.coords.lon,duration,mac_hash
2060,"52ae9c6ee8105e9c581da9f111b72a9ec645ee18","2018-03-30T03:01:49.000Z","2018-03-30T03:21:18.000Z","2018-03-30T03:01:48.000Z","2018-03-30T03:21:17.000Z",1.29215,1.2916666,103.78007,103.78032,620,"906524a794147730dc2080c8f2c42d7dbf898956"
2060,"1d7b0f72da4a16244985cf797c98ca2b7a9d1727","2018-03-30T03:03:23.000Z","2018-03-30T03:18:25.000Z","2018-03-30T03:03:22.000Z","2018-03-30T03:18:24.000Z",1.29285,1.2933333,103.77505,103.78515,527,"63a62f7c41495b7cf0a7ff10c1fa5e3e5ebbd4f0"
2060,"7bab554e3579144f481711f3f73b96524a066755","2018-03-30T03:04:00.000Z","2018-03-30T03:19:03.000Z","2018-03-30T03:03:59.000Z","2018-03-30T03:19:02.000Z",1.2921333,1.2921166,103.77438,103.78429,487,"98b0e33e349f3bb04b6c19e6c25c8e48af3c7ad2"
2060,"03cf082e254a569b402f3f70fb97147bc1b295ee","2018-03-30T03:04:19.000Z","2018-03-30T03:20:29.000Z","2018-03-30T03:04:18.000Z","2018-03-30T03:20:28.000Z",1.2924501,1.2909501,103.77368,103.78107,490,"246953f8de3b174084e8033fd0575a0dde3dfe18"
2034,"87a2e7749fa24b445dfcf03446d43238959c4c03","2018-03-30T03:04:28.000Z","2018-03-30T03:19:33.000Z","2018-03-30T03:04:27.000Z","2018-03-30T03:19:32.000Z",1.2952,1.2926333,103.78432,103.77934,449,"92465a92c4cd6794340f88383936006064caf400"
2034,"192bad0c88d9f1da1510ec89cf95ed146730ed6b","2018-03-30T03:04:32.000Z","2018-03-30T03:20:47.000Z","2018-03-30T03:04:31.000Z","2018-03-30T03:20:46.000Z",1.2953,1.2918833,103.78423,103.7805,666,"c51556b20ed54d3299081dd9e48a70296aab8a8a"
2034,"0f793465d68efce23791874fd525973d991ddfb7","2018-03-30T03:04:36.000Z","2018-03-30T03:14:39.000Z","2018-03-30T03:04:35.000Z","2018-03-30T03:14:38.000Z",1.2954834,1.2949667,103.7841,103.77309,3,"0c9d57dad13911350ec1a97413ce9d1a4de13a25"
2034,"711d09e79a8b870036fdd966b7aba76cf8d17725","2018-03-30T03:04:41.000Z","2018-03-30T03:19:47.000Z","2018-03-30T03:04:41.000Z","2018-03-30T03:19:46.000Z",1.29585,1.2921667,103.78387,103.78007,354,"940390cc9e248eca8ff0fa4a92923e10c6b20d43"
2034,"6001eceac273a2fe2899d6452926a675e4e0a4e9","2018-03-30T03:04:42.000Z","2018-03-30T03:14:44.000Z","2018-03-30T03:04:41.000Z","2018-03-30T03:14:43.000Z",1.29585,1.2949333,103.78387,103.77333,186,"7336cfc1186800a2535d51ff42ca6dc78c509288"
2034,"9fe33e6231c6938845515f2050a0e1e7181c194a","2018-03-30T03:04:52.000Z","2018-03-30T03:14:54.000Z","2018-03-30T03:04:51.000Z","2018-03-30T03:14:52.000Z",1.29635,1.2946833,103.78347,103.77358,224,"9e7b7e8b11baef6fcba4ca66e225b640afae4cb9"
2034,"07ef23546d95d184e117994877b1b0d46df52962","2018-03-30T03:04:52.000Z","2018-03-30T03:14:56.000Z","2018-03-30T03:04:51.000Z","2018-03-30T03:14:55.000Z",1.29635,1.2946,103.78347,103.77368,86,"3bcf98ff0a64790517cda304d27e203984810a10"
2060,"2171c1d875a82222f77977b3e7940777290d3b4e","2018-03-30T03:04:58.000Z","2018-03-30T03:24:59.000Z","2018-03-30T03:04:57.000Z","2018-03-30T03:24:58.000Z",1.2933167,1.2936333,103.77235,103.7771,615,"aac768c7b4a330fa59c5d3cecb6a293df1cfac0c"
2060,"ca83f824ab2a1fa6592eed44855a6d8c17a8c00c","2018-03-30T03:04:58.000Z","2018-03-30T03:18:35.000Z","2018-03-30T03:04:57.000Z","2018-03-30T03:18:34.000Z",1.2933167,1.2933333,103.77235,103.78515,452,"995eb5bce11341fa7a74565bab8596b95e334ac4"
2060,"668672ca8ad66107e2ebeabc8b79c756cec0c781","2018-03-30T03:05:18.000Z","2018-03-30T03:15:19.000Z","2018-03-30T03:05:17.000Z","2018-03-30T03:15:18.000Z",1.2938,1.2975167,103.7722,103.78082,234,"83440fe7f6f14e316915ae308cafbd3abf5a3a54"
2060,"5d14fcd552e2e0d79303072709b04e87a9e7f1ea","2018-03-30T03:07:31.000Z","2018-03-30T03:18:41.000Z","2018-03-30T03:07:30.000Z","2018-03-30T03:18:40.000Z",1.2934166,1.29325,103.77213,103.78526,70,"e91b9d581d9f1cd62f537f8879c3555570ce99cc"
2060,"95fb803772b7167088ae7389602be69fa4a03f90","2018-03-30T03:08:28.000Z","2018-03-30T03:23:18.000Z","2018-03-30T03:08:27.000Z","2018-03-30T03:23:17.000Z",1.2954667,1.2946666,103.77061,103.77486,317,"8135a12669eaa038ec00e3618d1464080b35fc33"
2060,"62c2d31ea07ab35be09fe8aa51b8eb114106d4b4","2018-03-30T03:08:32.000Z","2018-03-30T03:18:33.000Z","2018-03-30T03:08:32.000Z","2018-03-30T03:18:32.000Z",1.2957,1.2933333,103.77077,103.78515,601,"29f5064226c5954c94d64e16544f81a33c8da049"
2060,"9e1383e00c673d5c049456d465e7ba845143f15d","2018-03-30T03:08:36.000Z","2018-03-30T03:21:04.000Z","2018-03-30T03:08:35.000Z","2018-03-30T03:21:03.000Z",1.2958667,1.29105,103.77081,103.78082,225,"6921c214e27bb499a44b19ec0c21a862ceb84b0b"
2060,"30ab8e960af10bfafd1def89967e60650824a14e","2018-03-30T03:10:06.000Z","2018-03-30T03:20:38.000Z","2018-03-30T03:10:05.000Z","2018-03-30T03:20:37.000Z",1.2985834,1.2909501,103.77393,103.78107,32,"ba971f67eeb770b1089753e39b6e997a64e04470"
2034,"1bccceee1b49e0018d808a8c9f0b0b3cf4aa4fa8","2018-03-30T03:10:07.000Z","2018-03-30T03:21:43.000Z","2018-03-30T03:10:06.000Z","2018-03-30T03:21:42.000Z",1.2986166,1.2918667,103.77403,103.7805,306,"dcc0c4e713971e7dc5eace59bea9bf58250b2bb8"
2060,"c87394295eccc73074af84117de403c4b36911d9","2018-03-30T03:10:09.000Z","2018-03-30T03:20:13.000Z","2018-03-30T03:10:08.000Z","2018-03-30T03:20:12.000Z",1.2987334,1.29115,103.77403,103.78152,263,"c93cccbe6eac4c71b8d9c48e4d8a070bf8ab963e"
2060,"b8743bc404908ecfc2b68a1b2bcd1541c612289c","2018-03-30T03:10:12.000Z","2018-03-30T03:27:03.000Z","2018-03-30T03:10:11.000Z","2018-03-30T03:27:02.000Z",1.2988666,1.2919,103.77412,103.78059,638,"7cd143b8e7ee0b032d4228a8f21bca41704ee40a"
2034,"2e0573a96c6deb17880c848c81c96cb36383b2a1","2018-03-30T03:10:12.000Z","2018-03-30T03:20:14.000Z","2018-03-30T03:10:11.000Z","2018-03-30T03:20:13.000Z",1.2984667,1.2919,103.77388,103.78042,83,"5f388720115f2461dadb01be967096e6939f1aa4"
2034,"29f0ac345ce677394a499feb10142432bd0812a0","2018-03-30T03:10:16.000Z","2018-03-30T03:20:18.000Z","2018-03-30T03:10:15.000Z","2018-03-30T03:20:17.000Z",1.2983667,1.2919,103.77375,103.78042,602,"2140918cfdd4793f28e9ba4b983df7cd8a388130"
2042,"89077d9a15127fcb3fa2e8ed1aa0a119ff422a54","2018-03-30T03:10:30.000Z","2018-03-30T03:20:32.000Z","2018-03-30T03:10:30.000Z","2018-03-30T03:20:31.000Z",1.2921166,1.29215,103.78028,103.78027,208,"76bd212bf02a4309a2a5b3c814a3625a13a81ea6"
2042,"95ef8fa56e86d2fa8fd8d4f8d5d6945b3d1bacb7","2018-03-30T03:10:44.000Z","2018-03-30T03:20:45.000Z","2018-03-30T03:10:44.000Z","2018-03-30T03:20:44.000Z",1.2921166,1.29215,103.78028,103.78027,183,"f14e3313e7a2c532695bfa626c6cdd3e4426e075"
2060,"63f20e519c749012cd22bf34bb2535eceaa9f850","2018-03-30T03:11:03.000Z","2018-03-30T03:26:05.000Z","2018-03-30T03:11:02.000Z","2018-03-30T03:26:04.000Z",1.3007166,1.2919,103.77388,103.78059,371,"77229d847aa46c49cd6dcd209c02f45687138f86"
2060,"720917f4c999d992076d39c7344ab814d790bad3","2018-03-30T03:11:17.000Z","2018-03-30T03:21:24.000Z","2018-03-30T03:11:16.000Z","2018-03-30T03:21:23.000Z",1.3010499,1.2921,103.7731,103.7802,253,"83dc93e177d987da45365422b0f64dc1ade67a77"
2060,"25089367752f3186701b1d9d75fe6b59abc5934e","2018-03-30T03:12:06.000Z","2018-03-30T03:28:31.000Z","2018-03-30T03:12:05.000Z","2018-03-30T03:28:30.000Z",1.301,1.2919,103.77385,103.78056,520,"2836071015c9709c77665b15cb36edd3c777dbc7"
2060,"a7895aa9e6abe23efe6b1421b3db4b628d951df0","2018-03-30T03:12:14.000Z","2018-03-30T03:27:15.000Z","2018-03-30T03:12:13.000Z","2018-03-30T03:27:14.000Z",1.3007834,1.2919,103.77428,103.78059,516,"275ee0cca5d00843dfc6ffd1bbd17c60160343e9"
2060,"15dd988b027be34a8b21e012faa2a32da4e33607","2018-03-30T03:14:00.000Z","2018-03-30T03:24:02.000Z","2018-03-30T03:13:59.000Z","2018-03-30T03:24:01.000Z",1.2977,1.2949166,103.77757,103.77486,194,"074a9bb043e1490b269d8fc1d1c3db2c62803038"
2060,"8deedc019b26ae89ef7c0beaff9af9cb085852c2","2018-03-30T03:15:05.000Z","2018-03-30T03:25:06.000Z","2018-03-30T03:15:04.000Z","2018-03-30T03:25:05.000Z",1.2975167,1.2933333,103.78077,103.77755,120,"ae925c2a9cef7bb890ff7e389c9e97ac748b6db5"
2060,"e8d7851484e86a0e151e6ce8376975e8a1264268","2018-03-30T03:15:15.000Z","2018-03-30T03:25:17.000Z","2018-03-30T03:15:14.000Z","2018-03-30T03:25:16.000Z",1.2975167,1.2929833,103.78082,103.77835,21,"f6f0ed113893b5dda2adfe5a5b5ddd06fa2b572b"
2060,"759c14232860e6d43d951dcd9e52114b54131ef1","2018-03-30T03:16:39.000Z","2018-03-30T03:26:41.000Z","2018-03-30T03:16:38.000Z","2018-03-30T03:26:40.000Z",1.2952167,1.2919,103.78432,103.78059,49,"5923debae72bc4d6842a5a2ff5de87f636d0b471"
2060,"f7b00eab83a0622222c7d8ef9c449e62c7dc0db8","2018-03-30T03:17:12.000Z","2018-03-30T03:27:14.000Z","2018-03-30T03:17:11.000Z","2018-03-30T03:27:13.000Z",1.2947834,1.2919,103.78467,103.78059,8,"ba076d01c4efbeed25013294f219b8c0f891b34a"
2060,"49a08217c450b60834f87cb6368c30d11344cecb","2018-03-30T03:17:42.000Z","2018-03-30T03:27:44.000Z","2018-03-30T03:17:41.000Z","2018-03-30T03:27:43.000Z",1.2933333,1.2919,103.78512,103.78059,50,"40096e9c3412b10106fb659c25332498a9fa376b"
2060,"2718e0432b7b60cb019e9f73573a41e5e7e30364","2018-03-30T03:18:04.000Z","2018-03-30T03:28:08.000Z","2018-03-30T03:18:03.000Z","2018-03-30T03:28:07.000Z",1.2933333,1.2919,103.78512,103.78056,10,"f1111d71f91d32a36fe247ea03c861e4983e9aff"
2060,"d595317da372ce5c353977781111bb72e09f1b5c","2018-03-30T03:18:07.000Z","2018-03-30T03:28:08.000Z","2018-03-30T03:18:06.000Z","2018-03-30T03:28:07.000Z",1.2933333,1.2919,103.78513,103.78056,14,"4618f50604fa74c92b34cfd36943cec252464919"
2058,"25a6573e063c7f84812da3fc4bbc93c451a02d52","2018-03-30T03:19:43.000Z","2018-03-30T03:23:27.000Z","2018-03-30T03:19:42.000Z","2018-03-30T03:23:10.000Z",1.2941333,1.2941333,103.7752,103.77522,224,"c8683daf2f8b2038363ab635c2db6424e8dc2348"
2060,"d2532536890b15ca77f6b7dbc62292dc09047cb1","2018-03-30T03:32:08.000Z","2018-03-30T03:42:09.000Z","2018-03-30T03:32:07.000Z","2018-03-30T03:42:08.000Z",1.2917833,1.3005,103.78043,103.7742,234,"d620378d29b38d26f632c327763a266f8063535a"
2060,"07d920d7a6692b0ce311748a6978655c85865151","2018-03-30T03:32:10.000Z","2018-03-30T03:51:51.000Z","2018-03-30T03:32:09.000Z","2018-03-30T03:51:50.000Z",1.2917833,1.2909167,103.78043,103.78108,611,"7d5b793603f1d8ddb68cf7f5414d3b8693d33f71"
2034,"8fbfa9bb9632249c613b31824e58e6c0f9747a27","2018-03-30T03:32:25.000Z","2018-03-30T03:42:28.000Z","2018-03-30T03:32:24.000Z","2018-03-30T03:42:27.000Z",1.29175,1.2962333,103.78345,103.77177,205,"544975a33300603732275626f32eb35f4e7c4332"
2060,"78834212da539aae9e15c1f8be9b1b8c0e405f87","2018-03-30T03:32:49.000Z","2018-03-30T03:51:09.000Z","2018-03-30T03:32:48.000Z","2018-03-30T03:51:08.000Z",1.29215,1.2909,103.78004,103.78114,627,"c70f0a351d3b2344a7158a46b742903d04430d54"
2060,"9c81ce4f38c0602d7be1cbae884157e54de7e1a6","2018-03-30T03:33:10.000Z","2018-03-30T03:52:50.000Z","2018-03-30T03:33:09.000Z","2018-03-30T03:52:49.000Z",1.2929,1.2909167,103.77873,103.78108,600,"f5e847654b901b281738c67033a96714c8c06958"
2060,"31f16115bd1cb435a46a9e4cd5f1382d37e27a09","2018-03-30T03:33:57.000Z","2018-03-30T03:48:59.000Z","2018-03-30T03:33:56.000Z","2018-03-30T03:48:58.000Z",1.29365,1.2935001,103.7753,103.78505,414,"3bded6e2df3a560daf9ac98f3948e5f51ea70854"
2060,"33cfc2124862fffa274cd6826025f747bee4d427","2018-03-30T03:34:29.000Z","2018-03-30T03:44:31.000Z","2018-03-30T03:34:28.000Z","2018-03-30T03:44:30.000Z",1.29285,1.2988833,103.77505,103.77612,109,"cb2bf84b2d967f395b722eaeace0f998bbb0c80c"
2060,"8e7a8817ff12fbfd4791f41208947e189f7c316d","2018-03-30T03:35:09.000Z","2018-03-30T03:45:13.000Z","2018-03-30T03:35:08.000Z","2018-03-30T03:45:12.000Z",1.2923334,1.2974833,103.77383,103.77813,26,"942dd579002d88c208d01349def9f108cd9848c3"
2060,"0aa0b5ed60f0af39c806618ea63937c8740cb865","2018-03-30T03:35:12.000Z","2018-03-30T03:45:14.000Z","2018-03-30T03:35:11.000Z","2018-03-30T03:45:13.000Z",1.2924334,1.2974833,103.77377,103.77817,2,"79e20b641f030c61db6a899148ccc1ce530230dd"
2060,"692e326d6446758118f998cfca0be9d83209c998","2018-03-30T03:35:53.000Z","2018-03-30T03:55:55.000Z","2018-03-30T03:35:52.000Z","2018-03-30T03:55:54.000Z",1.2933,1.2919166,103.77238,103.78052,815,"c00f1896315725c842ab841511e90d461614260b"
2060,"2c962cdf3340dc0c09ce49e0108c892b0455cfeb","2018-03-30T03:41:13.000Z","2018-03-30T03:56:17.000Z","2018-03-30T03:41:12.000Z","2018-03-30T03:56:16.000Z",1.2984667,1.2919166,103.77385,103.78052,495,"a444ba3c94105f3fb848329528fc85b2b0db8118"
2060,"4d1d4be558e56fe7fa9ab13b1c70bd7b04593264","2018-03-30T03:41:16.000Z","2018-03-30T03:58:19.000Z","2018-03-30T03:41:15.000Z","2018-03-30T03:58:18.000Z",1.2986,1.2919166,103.77395,103.78053,620,"9864c0b370e4d1ad29cf85e9e636e657457ded14"
2060,"4af9ff06441b2d5fa47b9e49ad0fe1f72d245a8b","2018-03-30T03:41:19.000Z","2018-03-30T03:51:23.000Z","2018-03-30T03:41:18.000Z","2018-03-30T03:51:22.000Z",1.2987334,1.2909167,103.77402,103.78108,109,"f8cbcdd04a0a14b0580eb20e55604a95cec4914f"
2060,"ab9f9a8017cebc1c744835cc78545e47ddda20d5","2018-03-30T03:42:18.000Z","2018-03-30T03:52:19.000Z","2018-03-30T03:42:17.000Z","2018-03-30T03:52:18.000Z",1.3008,1.2909167,103.77364,103.78108,79,"2cbd1cf62bf03de1f18e45f2f4b1c79b6fcd3779"
2060,"d69e2ead003eb4e58c68fd79a2b159e9404896dc","2018-03-30T03:42:37.000Z","2018-03-30T03:52:38.000Z","2018-03-30T03:42:37.000Z","2018-03-30T03:52:37.000Z",1.3011334,1.2909167,103.77345,103.78108,237,"88b3df7497eed5b53cc85d00ad2d1cc2d6295a7b"
2060,"91aa2306bcca924ece5208cb7ff99ec3a6fe8e7b","2018-03-30T03:42:40.000Z","2018-03-30T03:52:41.000Z","2018-03-30T03:42:39.000Z","2018-03-30T03:52:40.000Z",1.3011167,1.2909167,103.77355,103.78108,53,"3634f3914a7206a4a6d7520b5539db5abb3803a4"
2060,"7ee27525e23b4d7efda16cbedb17cbc9a25dce55","2018-03-30T03:42:59.000Z","2018-03-30T03:53:12.000Z","2018-03-30T03:42:58.000Z","2018-03-30T03:53:11.000Z",1.3010666,1.2909167,103.7737,103.78108,24,"2eee90255fb8fc345322c02c052ac116fe1b811b"
2060,"ec0ab256e665e85b2b2a3787d760ba8d79c9d1e0","2018-03-30T03:43:08.000Z","2018-03-30T03:53:09.000Z","2018-03-30T03:43:07.000Z","2018-03-30T03:53:08.000Z",1.3010666,1.2909167,103.77372,103.78108,248,"c87df6e79c45fe85f486b2f60934596257efbdd3"
2060,"87c725af1fe9581dc047faf7539343b9613f5ed1","2018-03-30T03:43:23.000Z","2018-03-30T03:53:25.000Z","2018-03-30T03:43:22.000Z","2018-03-30T03:53:24.000Z",1.3006834,1.2909167,103.77435,103.78108,227,"ad0286df879bdc96fe6a23913b1360857df0fe6c"
2060,"1db9006cb745e674c4595e9e3159f3a78348cbb7","2018-03-30T03:43:54.000Z","2018-03-30T03:58:56.000Z","2018-03-30T03:43:53.000Z","2018-03-30T03:58:55.000Z",1.2989833,1.2919166,103.7751,103.78053,479,"f055bdad69e8527dd28fa18786136025fabef4e5"
2060,"07a0a1eaa1d542b07358d57339f810315225aa08","2018-03-30T03:44:14.000Z","2018-03-30T03:54:16.000Z","2018-03-30T03:44:13.000Z","2018-03-30T03:54:15.000Z",1.2988833,1.2919166,103.77603,103.78052,291,"2b9f2c61d7dff9402438a04b8c9e3d783e60644c"
2060,"be96eadc6f1870b0abdca20f795603197ed699ed","2018-03-30T03:44:36.000Z","2018-03-30T03:54:37.000Z","2018-03-30T03:44:35.000Z","2018-03-30T03:54:36.000Z",1.2988,1.2919166,103.7763,103.78052,230,"86e96db09d7632145fbbed34e69b4711cc72f574"
2060,"e585b6747cc84654c83efc1ebe322799f1222e5b","2018-03-30T03:44:48.000Z","2018-03-30T03:59:49.000Z","2018-03-30T03:44:47.000Z","2018-03-30T03:59:48.000Z",1.2983167,1.2919166,103.77683,103.78053,418,"f4ade5b5032bc95921e5c7e35debf3df08d1baa2"
2060,"1ed9aa689b6b8845a0b9dc9b0983a912cf53dcbc","2018-03-30T03:46:48.000Z","2018-03-30T03:56:49.000Z","2018-03-30T03:46:47.000Z","2018-03-30T03:56:48.000Z",1.29755,1.2919166,103.78108,103.78052,601,"c1366686d9a0b06a69da04b57c559b5d4c6c8986"
2060,"fe6ace26e719a7663bd9bf4c1343d20e42de0fc5","2018-03-30T03:46:51.000Z","2018-03-30T04:01:09.000Z","2018-03-30T03:46:50.000Z","2018-03-30T04:01:08.000Z",1.2975333,1.2919166,103.78123,103.78053,322,"dabe07040c8298a976a340eb71f2ea0b37ee01f7"
2060,"d36506ce262eace1fded5e356a8ae95e09e11fd0","2018-03-30T03:46:55.000Z","2018-03-30T03:56:56.000Z","2018-03-30T03:46:54.000Z","2018-03-30T03:56:55.000Z",1.2974666,1.2919166,103.78143,103.78052,601,"a79495b3c1035ce82fd024f3403ffbfdb6ea2096"
2060,"135ed40c57b1e2d3ea8e67c1153398631b19e17e","2018-03-30T03:47:11.000Z","2018-03-30T03:57:12.000Z","2018-03-30T03:47:10.000Z","2018-03-30T03:57:11.000Z",1.2969667,1.2919,103.78235,103.78052,601,"8ef403bb649813799f97ea11d635bdc833511ba0"
2060,"2f87f2b427cd28896d0740b736ae0c4e733da655","2018-03-30T03:48:07.000Z","2018-03-30T03:58:10.000Z","2018-03-30T03:48:06.000Z","2018-03-30T03:58:09.000Z",1.2949166,1.2919166,103.78458,103.78053,55,"698610ddfde202d503a37292d5f9d985aebdf24c"
2060,"3267056ba9b9a638568562520d9262ea162a21f4","2018-03-30T03:48:15.000Z","2018-03-30T03:58:46.000Z","2018-03-30T03:48:14.000Z","2018-03-30T03:58:45.000Z",1.2949166,1.2919166,103.7846,103.78053,31,"23e064695cfd99d48b24ca51681e1c4eb1e214d5"
2060,"a98c897707700a2cc917c4a5889851a11adc7eae","2018-03-30T03:48:18.000Z","2018-03-30T03:58:33.000Z","2018-03-30T03:48:17.000Z","2018-03-30T03:58:32.000Z",1.2949166,1.2919166,103.7846,103.78053,58,"742e6585d8b1146b6592aa05d80347155ba416fe"
2060,"759644913f01d0f1c6a56d02692f442f303582a7","2018-03-30T03:48:32.000Z","2018-03-30T03:58:56.000Z","2018-03-30T03:48:31.000Z","2018-03-30T03:58:55.000Z",1.29485,1.2919166,103.78463,103.78053,24,"7b37f62ce9d4c0d08532abe4d4aa7a65837ccd3f"
2060,"a3040f748bc64329c7d134b15e719af7d28d75a4","2018-03-30T03:48:37.000Z","2018-03-30T03:58:44.000Z","2018-03-30T03:48:36.000Z","2018-03-30T03:58:43.000Z",1.29465,1.2919166,103.78477,103.78053,7,"c0bce1d710933af23b54af9b359d55d64423bc4f"
2060,"2eaee2f28fa0c5cdc4d5fddf4eb46da80840c93a","2018-03-30T03:49:37.000Z","2018-03-30T03:59:38.000Z","2018-03-30T03:49:36.000Z","2018-03-30T03:59:37.000Z",1.2930833,1.2919166,103.78526,103.78053,129,"425c63ed4281a5b19b1a1ad605659ded74f6a2e7"
2060,"76e756f7dca281dfabd0b26e38529547a14140d7","2018-03-30T03:49:56.000Z","2018-03-30T03:59:57.000Z","2018-03-30T03:49:56.000Z","2018-03-30T03:59:56.000Z",1.2921166,1.2919166,103.78425,103.78053,121,"ea09d1cf65e0a01842a011eb4e4241a1981dfc54"
2047,"f3157dcb79290b34b3c5a4fd727c54e464cae2f9","2018-03-30T03:52:02.000Z","2018-03-30T04:02:33.000Z","2018-03-30T03:52:04.000Z","2018-03-30T04:02:35.000Z",1.2948667,1.2949333,103.77489,103.77505,67,"6e1ea1c9240f97ef639e2238cb739887372bef89"
2027,"0725b487a42c1f8bd7ad74725e297a7dba985cd4","2018-03-30T03:52:25.000Z","2018-03-30T04:02:28.000Z","2018-03-30T03:52:27.000Z","2018-03-30T04:02:29.000Z",1.2948,1.2948,103.77505,103.77507,37,"6e1ea1c9240f97ef639e2238cb739887372bef89"
2034,"87dc2dd0968bb103512c81b836dc2140c62c4110","2018-03-30T04:01:24.000Z","2018-03-30T04:12:40.000Z","2018-03-30T04:01:23.000Z","2018-03-30T04:12:39.000Z",1.2911667,1.2942166,103.78065,103.77068,76,"903e692f5a2374d26435a9d77264f3955ad5295d"
2034,"0bedfefa644e68b1d9bdcc277c8dd8e6acbdc2df","2018-03-30T04:01:49.000Z","2018-03-30T04:15:41.000Z","2018-03-30T04:01:49.000Z","2018-03-30T04:15:40.000Z",1.2914,1.2941667,103.78208,103.7726,360,"694fa6aff56759e7b52445c82528506dfd59166b"
2060,"dd844afed76aa7e015037d8865078c6e305d94a6","2018-03-30T04:02:12.000Z","2018-03-30T04:17:11.000Z","2018-03-30T04:02:12.000Z","2018-03-30T04:17:10.000Z",1.2918,1.2974334,103.7804,103.78022,433,"7628f9342959ea3ccbc7db6efcc58f0b29e7262e"
2060,"ffbfd2672e02d27fa4ffe545c1e35d041bff0fe4","2018-03-30T04:02:21.000Z","2018-03-30T04:17:22.000Z","2018-03-30T04:02:20.000Z","2018-03-30T04:17:21.000Z",1.2918,1.2976,103.7804,103.78065,363,"2273dfa6f0f2ea167eb8464f69b46fd22f875c8f"
2060,"a7830df8477932b1922f656a798e5397e0ecf3ca","2018-03-30T04:02:22.000Z","2018-03-30T04:17:23.000Z","2018-03-30T04:02:22.000Z","2018-03-30T04:17:22.000Z",1.2918,1.2976,103.7804,103.78069,456,"822f4601b033f191ad2d4d21d8e4c1343caeda71"
2060,"191e93353bf20c4fcc670f9ba5f1e6d2507cb587","2018-03-30T04:02:38.000Z","2018-03-30T04:21:48.000Z","2018-03-30T04:02:38.000Z","2018-03-30T04:21:47.000Z",1.2918333,1.29335,103.78033,103.78508,723,"3553f37c8ef53e639aeb4babf4abe52885e7a270"
2060,"020c78870cfbaa3ceb0c88f0bbc52078939249c9","2018-03-30T04:02:45.000Z","2018-03-30T04:17:48.000Z","2018-03-30T04:02:44.000Z","2018-03-30T04:17:47.000Z",1.29185,1.2976,103.7803,103.78083,523,"c8ffb551517b2313fd4587624d4f423443653dee"
2060,"a7be54229e25e8d5b3ac7989d2666caabbd385ad","2018-03-30T04:02:46.000Z","2018-03-30T04:12:47.000Z","2018-03-30T04:02:46.000Z","2018-03-30T04:12:46.000Z",1.29185,1.29995,103.7803,103.77448,149,"c2d3e5acd01626aa2e16c2c51fce9fb14eb3e0bb"
2060,"3c3001c6ca8aa658b93df37af74e6b300d1e8181","2018-03-30T04:03:04.000Z","2018-03-30T04:13:06.000Z","2018-03-30T04:03:03.000Z","2018-03-30T04:13:05.000Z",1.29215,1.3006999,103.78004,103.77392,120,"9c11ff9014c593096e8a1bed7dbb87a72fbd3b27"
2060,"3257fbc8d87b2edf37234805b3fb43ace4fb76d4","2018-03-30T04:03:27.000Z","2018-03-30T04:13:29.000Z","2018-03-30T04:03:26.000Z","2018-03-30T04:13:28.000Z",1.2929167,1.3012167,103.77869,103.77319,602,"a39e0c14a21ac56f5b1e8a6ce7b312332ea73423"
2060,"ee3ab7cfc41986525de6b0da3100e7fd8b5a940d","2018-03-30T04:03:33.000Z","2018-03-30T04:22:19.000Z","2018-03-30T04:03:32.000Z","2018-03-30T04:22:18.000Z",1.2929666,1.2923833,103.77818,103.78447,630,"adc6b9c83418b28c42f8c115d81e4a9311bf12cd"
2060,"4b070a5467c094f21e8955eb2d934ef0a1c45369","2018-03-30T04:04:20.000Z","2018-03-30T04:19:09.000Z","2018-03-30T04:04:19.000Z","2018-03-30T04:19:08.000Z",1.2936833,1.2954667,103.77533,103.78408,418,"817edc58cf935d76c71c6c80e239182a450cf47f"
2047,"8157295f10627be48abcf21f4c00bdfe2c6fb75c","2018-03-30T04:04:35.000Z","2018-03-30T04:14:39.000Z","2018-03-30T04:04:37.000Z","2018-03-30T04:14:41.000Z",1.2949333,1.29495,103.77507,103.775,86,"c90e8e0b8e8c72fef64520acd58e625ac96fd4ea"
2060,"7d0411b001f7da41f87e7b0108bb709a5c4d774d","2018-03-30T04:04:38.000Z","2018-03-30T04:23:30.000Z","2018-03-30T04:04:38.000Z","2018-03-30T04:23:29.000Z",1.2929833,1.29105,103.77509,103.78133,575,"1bd480656c303fc6cd6de182f39300f5cf3baa8d"
2060,"38e6f520517e2e221225bd83ea1dfe7dc981dcc0","2018-03-30T04:04:43.000Z","2018-03-30T04:20:10.000Z","2018-03-30T04:04:42.000Z","2018-03-30T04:20:09.000Z",1.2929,1.2944666,103.77507,103.78487,579,"07a22fe967c4039102f02b3ad14e4afdda058a81"
2060,"a5fcb43c68e5ae41f8435652fc4ec34b5f606c07","2018-03-30T04:04:47.000Z","2018-03-30T04:24:22.000Z","2018-03-30T04:04:46.000Z","2018-03-30T04:24:21.000Z",1.2929,1.2913333,103.77507,103.7805,794,"8a89fa6fe9a0241dcfc5b0101a3b45800a2bc43d"
